id_tenrac,nom,prenom,courriel,telephone,adresse_postale,id_grade,id_entretien
934,Scila,Hugo,hugo.scila934@amu.fr,0600000934,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2208, 43.7309, NULL), NULL, NULL)",3,17
935,Scila,Sarah,sarah.scila935@amu.fr,0600000935,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3744, 43.3626, NULL), NULL, NULL)",5,37
936,Mouse,Denis,denis.mouse936@amu.fr,0600000936,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5011, 43.8555, NULL), NULL, NULL)",3,51
937,Machiavel,Pierre,pierre.machiave937@amu.fr,0600000937,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3448, 43.9718, NULL), NULL, NULL)",1,10
938,Garnier,Maxime,maxime.garnier938@amu.fr,0600000938,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8282, 43.1839, NULL), NULL, NULL)",5,68
939,Roux,Nicole,nicole.roux939@amu.fr,0600000939,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3991, 43.7964, NULL), NULL, NULL)",6,71
940,Morancey,Mathilde,mathilde.morancey940@amu.fr,0600000940,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9502, 43.5717, NULL), NULL, NULL)",3,5
941,Nicolas,Laurent,laurent.nicolas941@amu.fr,0600000941,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0476, 43.5886, NULL), NULL, NULL)",1,24
942,Caron,Marcel,marcel.caron942@amu.fr,0600000942,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5995, 43.8395, NULL), NULL, NULL)",6,79
943,Rousseau,Manon,manon.rousseau943@amu.fr,0600000943,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9199, 43.4945, NULL), NULL, NULL)",2,4
944,Nedjar,Nicolas,nicolas.nedjar944@amu.fr,0600000944,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5134, 43.8975, NULL), NULL, NULL)",2,56
945,Gagnon,Cecile,cecile.gagnon945@amu.fr,0600000945,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2797, 43.7334, NULL), NULL, NULL)",6,53
946,Gomez,Raphael,raphael.gomez946@amu.fr,0600000946,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4892, 43.6298, NULL), NULL, NULL)",6,53
947,Gagnon,Monique,monique.gagnon947@amu.fr,0600000947,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2106, 43.9157, NULL), NULL, NULL)",2,64
948,Morin,Camille,camille.morin948@amu.fr,0600000948,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5293, 43.688, NULL), NULL, NULL)",5,73
949,Tremblay,Sophie,sophie.tremblay949@amu.fr,0600000949,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9541, 43.9259, NULL), NULL, NULL)",1,40
950,Durand,Maryse,maryse.durand950@amu.fr,0600000950,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.1333, 43.1917, NULL), NULL, NULL)",6,17
951,Martel,Donald,donald.martel951@amu.fr,0600000951,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2482, 43.2331, NULL), NULL, NULL)",3,31
952,Dumas,Mathis,mathis.dumas952@amu.fr,0600000952,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5065, 43.6686, NULL), NULL, NULL)",3,25
953,Navarro,Laurent,laurent.navarro953@amu.fr,0600000953,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4395, 43.4399, NULL), NULL, NULL)",1,62
954,Moreau,Severine,severine.moreau954@amu.fr,0600000954,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.947, 43.7976, NULL), NULL, NULL)",4,51
955,Morancey,Elodie,elodie.morancey955@amu.fr,0600000955,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3641, 43.4482, NULL), NULL, NULL)",5,22
956,Machiavel,Alice,alice.machiave956@amu.fr,0600000956,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0396, 43.7081, NULL), NULL, NULL)",5,46
957,Boule,Hugo,hugo.boule957@amu.fr,0600000957,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7703, 43.8055, NULL), NULL, NULL)",3,53
958,Garcia,Olivier,olivier.garcia958@amu.fr,0600000958,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8591, 43.1711, NULL), NULL, NULL)",4,63
959,Chevalier,Therese,therese.chevalie959@amu.fr,0600000959,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2848, 43.9986, NULL), NULL, NULL)",1,75
960,Vincent,Rene,rene.vincent960@amu.fr,0600000960,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7103, 43.3772, NULL), NULL, NULL)",1,28
961,Nicolas,Patrice,patrice.nicolas961@amu.fr,0600000961,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4898, 43.0891, NULL), NULL, NULL)",5,20
962,Moreau,Michel,michel.moreau962@amu.fr,0600000962,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4492, 43.6353, NULL), NULL, NULL)",6,9
963,Dumas,Sebastien,sebastie.dumas963@amu.fr,0600000963,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5769, 43.4449, NULL), NULL, NULL)",4,12
964,Dupont,Sylvie,sylvie.dupont964@amu.fr,0600000964,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3085, 43.7822, NULL), NULL, NULL)",3,78
965,Dubois,Laura,laura.dubois965@amu.fr,0600000965,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4598, 43.7991, NULL), NULL, NULL)",5,1
966,Lambert,Marguerite,margueri.lambert966@amu.fr,0600000966,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2588, 43.8149, NULL), NULL, NULL)",3,36
967,Vidal,Nate,nate.vidal967@amu.fr,0600000967,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5781, 43.317, NULL), NULL, NULL)",3,64
968,Nevot,Lee,lee.nevot968@amu.fr,0600000968,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6266, 43.3816, NULL), NULL, NULL)",2,43
969,Morancey,Alexandre,alexandr.morancey969@amu.fr,0600000969,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2797, 43.9234, NULL), NULL, NULL)",2,58
970,Dumont,Monique,monique.dumont970@amu.fr,0600000970,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3953, 43.4451, NULL), NULL, NULL)",2,12
971,Boyer,Steve,steve.boyer971@amu.fr,0600000971,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4076, 43.7323, NULL), NULL, NULL)",5,32
972,Poirier,Evan,evan.poirier972@amu.fr,0600000972,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9415, 43.3417, NULL), NULL, NULL)",2,73
973,Gosselin,Therese,therese.gosselin973@amu.fr,0600000973,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7792, 43.0181, NULL), NULL, NULL)",4,55
974,Girard,Alain,alain.girard974@amu.fr,0600000974,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6258, 43.0203, NULL), NULL, NULL)",6,37
975,Bilar,Maria,maria.bilar975@amu.fr,0600000975,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9613, 43.3795, NULL), NULL, NULL)",3,26
976,Lemaire,Christophe,christop.lemaire976@amu.fr,0600000976,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5591, 43.6311, NULL), NULL, NULL)",1,14
977,Meunier,Stephanie,stephani.meunier977@amu.fr,0600000977,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9086, 43.3781, NULL), NULL, NULL)",3,44
978,Dupont,Mathilde,mathilde.dupont978@amu.fr,0600000978,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.5891, 43.5816, NULL), NULL, NULL)",6,36
979,Colin,Younes,younes.colin979@amu.fr,0600000979,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2082, 43.3493, NULL), NULL, NULL)",6,48
980,Lefebvre,Christine,christin.lefebvre980@amu.fr,0600000980,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.1321, 43.5006, NULL), NULL, NULL)",5,6
981,Bonnet,Elodie,elodie.bonnet981@amu.fr,0600000981,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2541, 43.4362, NULL), NULL, NULL)",4,46
982,Clement,Rodolphe,rodolphe.clement982@amu.fr,0600000982,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6667, 43.42, NULL), NULL, NULL)",4,59
983,Bouchard,Steve,steve.bouchard983@amu.fr,0600000983,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.3, 43.8128, NULL), NULL, NULL)",5,68
984,Arnaud,Josiane,josiane.arnaud984@amu.fr,0600000984,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.232, 43.4566, NULL), NULL, NULL)",4,76
985,Lefevre,Maeva,maeva.lefevre985@amu.fr,0600000985,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.559, 43.1389, NULL), NULL, NULL)",5,43
986,Chevalier,Antoine,antoine.chevalie986@amu.fr,0600000986,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.1488, 43.3075, NULL), NULL, NULL)",6,78
987,White,Camille,camille.white987@amu.fr,0600000987,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8681, 43.6711, NULL), NULL, NULL)",2,55
988,Martin,Julie,julie.martin988@amu.fr,0600000988,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.9876, 43.4763, NULL), NULL, NULL)",6,10
989,Legrand,Laetitia,laetitia.legrand989@amu.fr,0600000989,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.969, 43.6846, NULL), NULL, NULL)",4,4
990,Renard,Charlotte,charlott.renard990@amu.fr,0600000990,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.8398, 43.0837, NULL), NULL, NULL)",4,31
991,Chevalier,Rodolphe,rodolphe.chevalie991@amu.fr,0600000991,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0299, 43.7321, NULL), NULL, NULL)",6,50
992,Gosselin,Benoit,benoit.gosselin992@amu.fr,0600000992,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4597, 43.0285, NULL), NULL, NULL)",1,66
993,Barbier,Lina,lina.barbier993@amu.fr,0600000993,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0879, 43.9913, NULL), NULL, NULL)",2,63
994,Pelletier,Rodolphe,rodolphe.pelletie994@amu.fr,0600000994,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.6827, 43.8781, NULL), NULL, NULL)",6,71
995,Colin,Romain,romain.colin995@amu.fr,0600000995,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.073, 43.776, NULL), NULL, NULL)",5,36
996,Chevalier,Simone,simone.chevalie996@amu.fr,0600000996,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.0266, 43.2087, NULL), NULL, NULL)",5,33
997,Richard,Evelyne,evelyne.richard997@amu.fr,0600000997,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.1019, 43.0265, NULL), NULL, NULL)",1,67
998,Guillaume,Bernard,bernard.guillaum998@amu.fr,0600000998,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.4486, 43.0282, NULL), NULL, NULL)",2,21
999,Leblanc,Bernard,bernard.leblanc999@amu.fr,0600000999,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.7042, 43.5576, NULL), NULL, NULL)",5,53
1000,Gosselin,Claude,claude.gosselin1000@amu.fr,0600001000,"MDSYS.SDO_GEOMETRY(2001, 8307, MDSYS.SDO_POINT_TYPE(5.2483, 43.7164, NULL), NULL, NULL)",6,20
